Account_Id,Name,Type,Fax,Phone,Website,Industry,AccountNumber,SICCode__c,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Rating,OwnerId,SLAExpirationDate__c,SLASerialNumber__c,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,ShippingStreet,Description,CleanStatus,CustomerPriority,Active__c,NumberOfLocations__c,abcd,LastModifiedDate
a711384e-09d6-43a5-a139-e57133999d01,Andrews-Lin,Customer - Direct,8986807630,8305329148,https://www.nunez.com/,Manufacturing,7614,8207,159492,19,Subsidiary,AAPL,Hot,4c04460b-d9c4-4de1-8e3b-70044a665eed,11/13/2022 3:22,8459,9351 Bethany Station,Hartfurt,TN,55962,Nepal,56143 Tabitha Way Suite 489,Peace response above office attack some sound. Court amount radio campaign ground religious health. Front together she left article.,Pending,High,Yes,1,12/8/2022 2:00,4/30/2022 13:01
390ee8a6-15ba-459e-9813-3ddc37d67c7b,Miller Group,Customer - Channel,613.560.6115,866.134.7278,https://boyle-woodard.com/,Healthcare,6906,4759,449513,29,Public,MSFT,Warm,7f55e343-c9cd-45e1-b5c0-fe09db267194,3/6/2023 13:24,6222,4352 Hill Inlet,South Timothyburgh,MS,85678,Israel,034 Jeffrey Circle Suite 247,Chance bad either wait. Town model bank before left. Change unit happy task hour great maintain.,Approved,Low,Yes,5,7/11/2022 19:50,10/9/2022 15:05
a881621d-d251-49f9-8346-0c78121d11e8,Chavez PLC,Customer - Direct,+1-034-325-8963x55406,842.156.3551,http://stark-ryan.net/,Healthcare,9553,5600,147747,96,Partnership,MSFT,Cold,614236a1-b0dd-4974-a2be-2ddcdd5a6114,2/23/2023 1:23,9503,59321 Jennifer Manor Apt. 734,South Robertton,MO,87306,Georgia,821 Knight Lake Suite 024,Business itself area skin. Create next I moment. Learn compare these born result it make.,Rejected,Medium,No,3,6/25/2022 1:01,8/11/2022 17:59
662513f0-a0c1-4b2e-9d78-47ac0c3b60a5,"Marshall, Murphy and Price",Prospect,115-380-7991x288,027-790-8246x5122,http://www.medina-wallace.com/,Finance,5105,4591,620084,61,Public,GOOG,Hot,f66359e2-f401-4ef6-91f9-a7a22f35396e,1/17/2023 15:07,1077,7821 Stephen Village Apt. 035,North Jeffreyhaven,CA,5990,Algeria,084 Stephenson Ridge,Movement level establish time cause admit. Admit kind argue article early design discover. Meeting personal cover case.,Rejected,Medium,No,10,12/9/2022 14:35,3/30/2022 7:44
5fb736d0-0426-43fb-b65e-340aaabbc53e,Rosario-Allen,Prospect,(675)010-7175x8519,177.852.6055x20148,http://garcia.com/,Healthcare,6132,3176,632906,74,Partnership,FB,Cold,5ee07f23-de5b-450e-9444-2ca163307f05,5/20/2022 15:37,1187,48918 Savannah Fork Apt. 116,South Ianville,FL,98364,Indonesia,321 Felicia Bridge Apt. 946,Baby prove travel. Pick need serious traditional. American field hour him general compare.,Pending,Low,No,1,2/27/2023 10:03,10/6/2022 21:46
89ef8896-dd53-4d2d-b26b-57cfcebae232,"Carter, Todd and Morrison",Prospect,-7304,-9433,http://cannon.net/,Finance,4862,5573,753761,69,Subsidiary,MSFT,Hot,7d98efcf-fb50-4e3f-a502-e1fafe47fd9a,2/11/2023 4:57,8795,7762 Dean Extension,North Taylorbury,PA,38384,Tokelau,60463 Hernandez Heights Apt. 680,Store term after minute into serve ten purpose. Tree near as try along include serve.,Approved,High,No,9,6/30/2022 11:20,3/2/2023 14:56
137f2a35-bfcf-4f58-a10b-6b788440cf0d,Morgan LLC,Customer - Direct,(776)093-7185x7245,(865)947-1174,http://goodman.net/,Technology,8611,3114,772972,84,Public,MSFT,Warm,8696bd97-3c5c-44b1-8562-57b0b24b6330,1/31/2023 4:46,4826,36139 Jason Fords,Marksborough,ID,31611,Ukraine,92340 Anthony Shore Apt. 894,Natural so letter line nothing sell send. Design during deal family.,Rejected,High,No,6,12/21/2022 15:19,10/15/2022 5:08
061037b8-fa20-4f1d-9ae6-3707da9e6af4,"Lee, Nelson and Hodges",Prospect,001-013-241-1411x1525,(062)041-0391,https://phillips-hamilton.net/,Technology,5350,3674,567323,75,Partnership,AMZN,Cold,9d445a9b-3bba-4edb-a3e9-8bc62e2b094f,4/24/2022 20:39,9258,607 Amber Street,Port Cristian,SC,55624,Azerbaijan,7581 Michelle Forge Suite 485,Alone style life side stuff pick issue. Stage identify provide beautiful war suddenly past. Thus despite and imagine home child.,Approved,Medium,No,4,12/30/2022 8:55,8/30/2022 3:23
d7780334-a9ab-4816-bf94-2416adf34e98,"White, Parks and Lee",Customer - Direct,(009)594-7684,4290132468,https://miller.com/,Retail,6321,4810,935224,46,Partnership,GOOG,Hot,440f79cc-a4e6-4e29-b503-5158e93e490c,9/3/2022 3:56,9797,2960 John Groves,South Bryan,FM,85705,Namibia,7018 Johnson Forge Apt. 208,He billion forward under none agree. War certain form cover task.,Approved,Low,Yes,7,2/23/2023 1:16,10/3/2022 2:48
735de394-31a1-4ea2-adbe-a441f8d20e4c,"Jones, Oliver and Bryant",Customer - Direct,557.435.7105x8934,(434)495-1215,https://www.hughes.net/,Retail,3435,7249,839986,40,Partnership,FB,Warm,585c535f-bc5b-4be4-bf9d-b0335f84b50e,3/27/2022 7:34,8303,64964 Ballard Skyway Suite 029,Williamfort,AL,23398,Peru,337 Samantha Lights,Stock official professional it individual side.,Rejected,Medium,Yes,6,12/3/2022 20:15,4/16/2022 5:57
95094425-5a20-4908-9ad2-6f31c9026837,Torres Ltd,Customer - Direct,(123)426-0151,001-647-378-2205x0434,https://www.bolton.net/,Technology,1688,3241,433298,58,Private,FB,Cold,48331912-4a22-4cab-b8d2-a0aae305c047,11/23/2022 2:56,9398,069 Christopher Point,New Christopher,VA,11582,Mongolia,99609 Miles Junctions,Old sport enjoy young learn prepare difference. Fish day enough true entire peace how. Since old statement.,Rejected,Low,Yes,1,3/21/2022 2:02,2/27/2023 16:59
2d38c589-03f2-4569-b8a6-fa59c7a14f34,Williams-Castro,Customer - Direct,+1-027-410-9547x5356,079.581.4043,https://www.graves.com/,Finance,5679,5766,338829,90,Public,FB,Cold,8b4862fc-00c5-440e-ae7d-0c96288ff3b5,1/16/2023 23:07,6681,598 Haley Junctions,Powellland,WA,69017,Lesotho,70630 Moore Coves Suite 037,Item couple modern perhaps staff.,Rejected,High,Yes,3,3/19/2022 12:47,5/15/2022 5:38
4c8d8769-fcf1-4981-9359-ab7d9bf5a49e,"Mckinney, Calhoun and Mason",Customer - Channel,-1724,4218263521,http://www.nelson-cunningham.com/,Technology,2349,8464,473500,94,Public,GOOG,Warm,d0c67080-50df-417f-8f00-403627996c27,10/21/2022 21:27,2428,30806 Emily Station Suite 267,Davisshire,PR,7901,Solomon Islands,239 Leonard Common Apt. 138,Program moment nothing game rate short first. Relate everything education claim. Whole against candidate difference including food her boy.,Pending,Low,Yes,2,9/13/2022 13:38,11/13/2022 7:46
5aad2ff4-98f3-45d0-a8cc-63feea1e928a,"Ray, Rogers and Kennedy",Customer - Direct,(112)784-0611x3994,001-318-053-1438,http://phillips-miller.org/,Healthcare,9908,7015,577924,86,Private,FB,Hot,b5faa9dd-9f67-4f09-9cf0-9a6723342e50,12/7/2022 17:15,7922,2302 Brandon Crossroad,East Randychester,ME,37774,Italy,513 Murray Court,Staff notice order look. Several final arrive about.,Rejected,High,No,1,5/15/2022 5:00,12/8/2022 19:03
ff411026-0b2d-4dcf-be9d-98e27089d3fa,Hunter-Malone,Prospect,119-874-1159x9994,440-036-6766x709,https://williams.com/,Manufacturing,6199,9634,427805,94,Partnership,MSFT,Hot,55264d12-d84e-4645-a716-042cc003ef2b,8/2/2022 7:07,7979,4990 Burke Squares Suite 759,Port Jessicaport,SD,26274,Zimbabwe,31828 Kevin Spur Apt. 677,Significant child beautiful still mind research leader door. Order use accept show.,Rejected,Medium,No,10,3/4/2023 5:11,12/11/2022 15:11
ac15b86c-96d1-47c2-a121-29a2d68d234a,Cox-Dominguez,Prospect,-4554,001-383-637-6024x826,http://www.perry.net/,Finance,2421,4580,235631,64,Public,MSFT,Cold,3ef00aa7-a9e6-4833-baba-b50023eb54b8,1/29/2023 8:44,5654,84484 Franco Springs,South Kelly,ND,45609,Yemen,071 Gomez Gardens Suite 225,Third own view order else rise police. The kitchen much free later guess.,Rejected,High,No,3,1/13/2023 22:18,4/6/2022 20:07
3ececbed-a8e5-4d4d-a9f1-3f6ceb176f51,Torres-Calhoun,Prospect,994.647.7470x653,+1-815-382-0410x2152,https://www.copeland.net/,Healthcare,6554,7544,196273,59,Partnership,AMZN,Hot,f53e55be-9ca5-4b94-accc-4b499f608aef,5/27/2022 2:26,8758,32328 Smith Alley,Ginaton,NC,96161,Papua New Guinea,846 White Ridges,Leave view past itself your back. Republican rest remain record seven. Respond thank wonder.,Rejected,Medium,Yes,1,6/4/2022 15:36,4/11/2022 6:57
561bb7e8-f052-46b8-af87-33e043062acc,"Morris, Lynch and Adkins",Customer - Direct,189.112.2081x11203,471-685-5211,http://www.cain-christensen.com/,Retail,9026,4749,519256,59,Private,AAPL,Warm,42e213b3-2285-49bc-8916-a8f06780c9ee,5/15/2022 23:37,8251,6338 Barton Valley Suite 120,Davidfort,TX,75245,Bosnia and Herzegovina,43557 Frey Centers,Truth raise be talk north scene stock study. Friend all owner piece along her special truth. System control example seat.,Pending,Medium,No,2,6/13/2022 5:16,4/20/2022 8:19
8d66611c-fe01-48c1-a163-8b8e183ba9a6,"Ball, Monroe and Mayo",Customer - Direct,001-225-063-3945x91380,114.282.0316x39332,http://www.woodward-richards.com/,Finance,4108,7621,478118,39,Subsidiary,AMZN,Cold,c289f30f-c1cb-4e51-9e7f-72ec4a367ab3,3/28/2022 17:29,9644,6388 David Parkway Suite 209,Martinborough,NM,65032,Macao,9959 Wesley Street Apt. 771,Military detail door on. Serve describe fall sound. Much produce three do prepare Democrat information.,Approved,High,No,8,5/16/2022 11:40,8/25/2022 14:48
472305ff-e1a8-4453-82ce-78c66c1f6d70,"Martinez, Villegas and Faulkner",Customer - Channel,133-758-1903,966-286-1816,http://www.lopez.com/,Finance,6863,5867,260812,47,Private,FB,Hot,ab1ceaca-3ec4-496e-bba8-9bf199ae0e25,5/19/2022 17:50,7120,1701 Travis Lake,Sullivanside,PA,34022,Bolivia,1072 Patton Well Apt. 744,Life traditional house activity away lead. Compare among later ever instead fast still article. Require return mouth mother.,Pending,Medium,No,2,5/1/2022 18:50,5/16/2022 4:14
4afe1e34-5a3e-4e71-ab61-8f546a6da6e6,"Nash, Durham and Foster",Customer - Channel,615.466.4924x589,+1-162-364-7036x590,https://gomez-wallace.com/,Healthcare,9086,5755,111169,44,Subsidiary,GOOG,Hot,99d79965-27e2-4842-82d2-ca6516d71bba,6/4/2022 10:25,9860,1982 Pamela Hollow,Deanhaven,ND,26448,Romania,6509 Willie Ridges Apt. 039,Civil form number science. Especially operation woman black once building.,Approved,Low,No,3,2/16/2023 15:54,1/28/2023 19:51
e94ec09d-c211-4840-94ac-60d92211c6d9,Wright-Mccoy,Customer - Channel,001-508-020-1692x1679,-7417,http://www.harris.org/,Retail,3428,6511,672705,88,Private,AMZN,Hot,47f428b3-580f-48d7-b57d-ab74185f23b1,12/6/2022 16:57,4012,6724 Vincent Lodge,Lake Dwayneview,UT,47588,French Polynesia,649 Jason Falls Apt. 823,Whose stuff election rest. The world support lot month per would.,Pending,Low,Yes,1,1/8/2023 7:56,10/29/2022 12:37
2b19ea00-93f8-4acd-96fb-5d0431ff9cbe,"Craig, Smith and White",Customer - Channel,+1-213-686-2272x904,001-862-096-3216x717,https://www.smith-salas.biz/,Technology,6945,2519,520383,54,Subsidiary,AAPL,Cold,713d5bff-1d64-4d22-82f3-9da78cf86011,10/21/2022 19:03,6860,362 Sara Ports Apt. 570,Harmonburgh,AL,93749,Zimbabwe,5331 Henry Terrace,Good receive him scene either instead run. Campaign usually everyone respond. Investment continue area job citizen agree.,Approved,Low,Yes,2,12/30/2022 1:07,8/4/2022 22:36
91227493-bcf6-44d2-8e14-f624907c5565,Green-Taylor,Customer - Channel,+1-651-866-4275x66115,001-382-173-7529x906,http://chen.com/,Manufacturing,1855,7812,275361,73,Subsidiary,MSFT,Cold,fca8ada0-979d-4ebb-a1a6-c2270f2bbc3d,3/27/2022 9:20,4170,1364 Santos Throughway Suite 550,Deborahbury,VI,97850,Niue,46578 Walton Spurs,Whether approach herself week. Rule reason particularly off style easy wish. Until collection according professional impact. Thing various expect put significant.,Rejected,High,No,6,3/30/2022 21:35,6/17/2022 22:19
89e1e2f1-cf8b-47e2-9a8b-f99a86487268,"Stewart, Aguilar and Valdez",Customer - Direct,(855)335-9283,001-276-127-6238x7415,https://sanchez.org/,Finance,3799,8239,343659,62,Private,AMZN,Warm,83085736-87d6-429c-bf1e-90092cccc6ec,3/14/2023 23:43,2040,9884 Ramirez Shoal Suite 044,North Ernestborough,WA,72852,United States Minor Outlying Islands,6189 Davidson Mission Suite 063,Rule hospital understand pretty government purpose mother.,Approved,High,No,3,11/4/2022 9:46,6/18/2022 19:22
459b31f7-4e77-4c2e-94c6-d024dff6eed4,Hughes and Sons,Prospect,001-680-193-1075,(452)029-8402,http://www.obrien-willis.biz/,Technology,4589,3392,564235,62,Public,GOOG,Cold,93edde9e-5dc2-464d-845a-4c6cee3d8d24,7/31/2022 5:37,5414,85210 Jessica Underpass,Williamsborough,DE,23861,Costa Rica,045 Christopher Plains,Thus growth serious raise morning. Create else choice hair one first catch. Require do green brother happy main while.,Pending,High,Yes,9,8/11/2022 6:45,10/9/2022 4:26
35e54d29-6022-402f-8eb8-953cd38b9f2b,Smith-Cochran,Customer - Channel,051-958-2176x057,001-425-322-9499x3173,http://www.scott.com/,Technology,6157,7474,708853,35,Public,AMZN,Warm,e5b4cd06-98cd-4c68-96d3-8d914909207e,5/5/2022 22:11,8781,14252 Adams Spring,Port Michelle,NY,35457,Cameroon,49368 Robin Centers Suite 392,Fine tell director most. Focus shake summer consider let pattern. Out structure look up.,Approved,High,No,1,7/23/2022 0:33,12/7/2022 22:11
4799c0be-ab0a-45cb-8f5c-b4227414090e,Mendez-Hodge,Customer - Direct,934.147.2468x2265,001-021-494-6597x397,http://www.mccarthy.com/,Finance,3563,6595,307545,58,Private,AAPL,Warm,9b7d18e5-5f3a-4892-8e03-f56170d2f791,7/2/2022 12:11,2406,101 Wilson Wall,South Raymondview,OR,46057,Monaco,1417 Stanley Knolls Apt. 645,Property significant majority time. Base focus act shoulder.,Rejected,Medium,No,5,9/14/2022 11:52,4/29/2022 1:23
8a3cd8ab-9841-4e81-af02-18514721a2a2,Walker LLC,Prospect,+1-358-585-4857x2893,213-379-5270,http://harrison-johnson.com/,Technology,6348,1349,235554,81,Partnership,MSFT,Hot,ab560756-fe9b-484a-9468-d2e96a2fb9a5,5/6/2022 15:08,4326,195 Amy Highway Suite 575,Alexanderberg,IL,34060,Thailand,577 Curtis Plains Apt. 544,Federal agency executive enter condition Congress listen. Nothing parent join treatment kid health approach chance. Blood recently pressure language us commercial.,Rejected,Low,No,1,4/9/2022 7:42,1/3/2023 2:35
46d65cf7-4582-448e-837b-e9c2ca3dbd22,Gray-Lopez,Prospect,319-493-9522x33862,360.459.8402x8350,https://www.pena.com/,Finance,1695,4700,842142,37,Private,GOOG,Hot,b94d1676-a08c-4478-b97f-3da15970277f,11/8/2022 1:44,6696,4361 Morrison Passage Apt. 953,Frazierstad,OH,52619,Seychelles,88964 John Station Suite 025,A north dream study how exist no tax. Memory stand word ever.,Pending,High,No,4,1/28/2023 6:44,8/16/2022 9:10
4443e1bf-dbaa-489e-8301-f29c87282d9d,Flores-Hanson,Customer - Direct,396-050-2767,-4420,https://www.brown-hernandez.com/,Finance,5540,7530,623136,42,Subsidiary,AAPL,Warm,875ac20b-fce5-45bf-8f8e-29fb9d5487d8,6/10/2022 11:24,4613,7385 Hood Walk,Jacksonshire,NM,87051,Micronesia,89597 Destiny Ports,Add discover run itself themselves senior. Now notice assume clear.,Approved,Medium,No,1,12/2/2022 17:44,11/9/2022 20:38
7c869e8b-9257-4601-9e85-5dfbdfe1020a,"Delgado, Heath and Nguyen",Prospect,(764)403-9424x0530,799-926-6798,http://www.houston.com/,Finance,3020,3544,275923,52,Public,AAPL,Cold,03e0ae05-2d1d-4f2a-872a-f0d047a1f180,8/14/2022 11:52,8262,906 Rush Summit,New Joel,IN,71913,Suriname,759 Robert Turnpike,Happen wind hand common. Black near part official drop. Pm his heavy which focus country defense.,Approved,Medium,No,9,5/22/2022 7:06,4/5/2022 16:35
f8659c48-e60e-419c-a7f9-aebe2039ed89,Vargas-Taylor,Customer - Direct,219.096.3687x760,062.379.9089x91681,https://www.williams-olson.com/,Finance,9414,2928,545004,83,Partnership,AAPL,Warm,7025b937-d642-4143-b88c-64a32c64b655,12/16/2022 4:27,5116,1328 Angela Mews,Rodriguezport,NM,16293,Mauritius,2030 Timothy Lane Apt. 466,Door teach baby bit section detail. There body finish couple manager.,Approved,Low,No,8,9/10/2022 23:46,3/7/2023 18:13
dfac6a97-4838-4d7e-82ab-8dfdc69da5b3,Kelley-Hinton,Prospect,612.197.6075x064,-9241,https://bowman.net/,Finance,2918,1106,981158,69,Private,AAPL,Hot,e54c0ffd-163f-46ed-a6f7-fb269eaf71a3,11/14/2022 2:26,5810,45452 Washington Lane,Shelbyborough,MP,61744,Korea,75717 Debbie Springs Suite 235,Into can part foot interest. Station believe or thank to above beautiful tonight. I detail activity education bad. Administration one here.,Rejected,High,Yes,8,3/1/2023 0:00,10/31/2022 15:28
6bf5fa3b-2cc4-4335-b5b1-6d3dc17a3098,Davis-Stone,Customer - Channel,143.164.7307,382-680-8645x24531,https://sullivan.com/,Retail,2702,7269,212491,72,Subsidiary,MSFT,Cold,67ef5ff1-d8ea-4530-9574-b8dbe18bffba,7/18/2022 7:00,1359,0889 Mike Isle Apt. 242,East Bobbyburgh,PR,30765,United States Minor Outlying Islands,5720 Bryan Centers,Them source thousand. Seat stop tend spring soon. Quite raise discuss firm quality.,Approved,Medium,Yes,6,1/14/2023 5:54,11/7/2022 4:33
5471a405-3c4a-464f-a7d1-54617b909b3f,Meadows-Jones,Customer - Channel,-10728,810-209-1225,http://www.white.com/,Technology,5867,4133,955333,15,Subsidiary,AAPL,Hot,1938c262-c571-4ff9-b8db-6ef18f409e10,8/6/2022 11:04,4009,703 Randy Ferry Apt. 767,East Randy,IN,33053,Saint Pierre and Miquelon,426 Theresa Street,Charge either easy recognize least.,Approved,Medium,No,6,3/13/2023 5:38,2/23/2023 3:06
4a993f2a-3be2-4496-89c4-b60072f2d607,"Roy, Reed and Miller",Customer - Channel,567-820-2277,001-873-758-5089x03301,https://www.johnson.com/,Healthcare,9600,3656,252287,53,Private,AMZN,Hot,38b5091b-1936-44e1-92f3-0fb30cbaac32,9/19/2022 9:19,2190,7047 Nicole Mill,Marybury,DC,38715,Senegal,3421 Jonathan Street Suite 958,Almost last save develop professional. Popular remain let pull. Open perhaps how method.,Approved,Medium,Yes,4,8/4/2022 4:52,7/17/2022 6:29
d9447ce4-15fd-4fd7-9fad-6d3a98771864,Fields Group,Prospect,(357)648-5518,(018)107-4006,http://lambert.com/,Manufacturing,4268,9961,367806,40,Subsidiary,FB,Hot,c4bf176f-d8b9-413b-a459-997c4bab0865,5/22/2022 14:40,5611,49479 Graves Tunnel Apt. 529,Lake Scott,NH,35345,Malawi,30327 Katherine Lodge,Attack kind open else central. Religious effort upon me treatment.,Approved,Low,Yes,6,3/14/2023 20:34,12/8/2022 10:01
c2568458-58d3-409c-873b-a3e852134f35,"Smith, Martinez and Cole",Customer - Direct,7043637546,055.882.8310x6537,https://meyers.com/,Technology,2521,1945,952797,79,Public,AAPL,Warm,0987c6d4-ce4b-4991-be72-c533ccbc2080,3/11/2023 16:37,4120,7978 Gonzalez Light,New Timothyburgh,MD,41243,France,239 Debra Wall Suite 384,Firm friend look least tough space.,Approved,Medium,No,10,12/8/2022 6:32,3/26/2022 20:22
d4760e99-d88f-4ed1-8016-267370f81465,"Price, Knox and Price",Customer - Channel,001-568-517-7580,001-015-627-6407x775,http://dixon.info/,Manufacturing,2017,7370,865179,33,Private,AMZN,Hot,3e5cad38-a41c-4873-aba6-08e8b83b8db1,3/22/2022 3:15,4343,659 Lambert Squares Apt. 895,Davidfort,WY,1094,Rwanda,0153 Heather Avenue,Deep thus anything source spend man laugh. We they worry until his.,Pending,High,No,3,12/16/2022 4:42,12/12/2022 10:03
a71e87af-f82e-477d-9bd2-9b498986e44e,Villarreal Inc,Customer - Channel,-2626,001-658-078-4409x9028,https://www.king-ruiz.net/,Manufacturing,6254,6545,887970,37,Partnership,AMZN,Warm,8e7a768d-6866-4bac-8a28-1789e19e7a00,1/2/2023 7:24,4801,7431 Henry Keys,East Anthony,IN,62101,Israel,3513 Lyons Motorway,Peace coach deal indicate responsibility plant.,Approved,Medium,Yes,1,9/9/2022 6:42,11/6/2022 13:33
c8a1c9ad-1817-4551-9a54-aff8e2066015,Mcmillan LLC,Prospect,(550)387-1174x754,+1-865-452-1157x0815,http://george.com/,Retail,8540,7329,824852,62,Private,AAPL,Hot,aff2fcc1-da4e-47d8-b979-363e848f84e1,2/8/2023 23:29,8906,136 Hill Dale Apt. 454,West Gabrielle,AS,77446,China,9997 Tara Hills,Short radio drop south. Foreign get seven memory six help. Carry certain town.,Pending,Low,Yes,9,1/11/2023 22:44,7/1/2022 19:14
fad39241-0ee4-4f0c-ae72-506158c4ff75,Castillo LLC,Prospect,(514)517-7860x201,001-407-683-9032,https://bauer.com/,Manufacturing,4897,1076,972244,65,Partnership,FB,Hot,5001a1d6-71e5-434b-9f65-0e6b7c6459f7,9/27/2022 18:07,2811,27351 Ernest Estate Suite 250,East Anita,MA,10960,Moldova,47120 Deborah Parks,Protect painting news scientist approach measure. Black look chance age member by state. Rich term little image stop modern whole.,Approved,Medium,No,7,3/16/2023 18:28,3/18/2022 16:34
88341ae7-d96e-4a9d-a0f7-90831160a8c1,"Warren, Bean and Wells",Customer - Channel,(666)285-5441,549.916.3183x79954,http://campbell.biz/,Manufacturing,9508,6110,401702,53,Private,FB,Cold,137bdef7-22a8-4f61-bfa5-fb6d02d4a452,8/20/2022 16:00,7800,66408 Williams Groves Suite 967,West Philip,VA,84279,Oman,3557 Gross Trace Suite 531,Score collection social drive your. Former owner big never measure offer size. Continue whole mention cold Democrat garden.,Pending,High,No,3,5/13/2022 7:49,7/6/2022 19:50
9203802d-8cca-42e3-a5d5-fd8d68e0c6f2,Mitchell-Nichols,Customer - Channel,(730)998-5378x429,082-056-4909x466,https://www.bailey.org/,Retail,7018,8628,433669,84,Partnership,AAPL,Warm,d9118b65-c6b1-4200-945c-39d1d5a5736f,3/3/2023 7:55,9896,5143 Carrie Coves,West Danielmouth,AL,72491,Gabon,6529 Emily Forges Suite 949,Artist cultural cut fine if affect analysis past. Usually can often political ago do. Arm great cut first social technology. Purpose real among probably ground.,Rejected,High,Yes,3,4/2/2022 1:34,10/18/2022 20:55
